date,time,day,incident,min_delay
2022-01-08T00:00:00Z,14:02:00,Saturday,Operations - Operator,22
2022-01-08T00:00:00Z,14:13:00,Saturday,Mechanical,20
2022-01-08T00:00:00Z,14:23:00,Saturday,Mechanical,12
2022-01-08T00:00:00Z,14:25:00,Saturday,Operations - Operator,24
2022-01-08T00:00:00Z,14:30:00,Saturday,Emergency Services,11
2022-01-08T00:00:00Z,14:41:00,Saturday,Operations - Operator,13
2022-01-08T00:00:00Z,14:44:00,Saturday,Operations - Operator,5
2022-01-08T00:00:00Z,14:45:00,Saturday,Security,17
2022-01-08T00:00:00Z,14:47:00,Saturday,Operations - Operator,6
2022-01-08T00:00:00Z,14:49:00,Saturday,Operations - Operator,8
2022-01-08T00:00:00Z,14:50:00,Saturday,Mechanical,30
2022-01-08T00:00:00Z,14:51:00,Saturday,Operations - Operator,4
2022-01-08T00:00:00Z,14:51:00,Saturday,Operations - Operator,12
2022-01-08T00:00:00Z,15:03:00,Saturday,Operations - Operator,7
2022-01-08T00:00:00Z,15:05:00,Saturday,Operations - Operator,9
2022-01-08T00:00:00Z,15:12:00,Saturday,Operations - Operator,13
2022-01-08T00:00:00Z,15:18:00,Saturday,Mechanical,20
2022-01-08T00:00:00Z,15:32:00,Saturday,Operations - Operator,25
2022-01-08T00:00:00Z,15:38:00,Saturday,Operations - Operator,9
2022-01-08T00:00:00Z,15:47:00,Saturday,Operations - Operator,9
2022-01-08T00:00:00Z,15:54:00,Saturday,Operations - Operator,10
2022-01-08T00:00:00Z,16:22:00,Saturday,Mechanical,10
2022-01-08T00:00:00Z,16:25:00,Saturday,Operations - Operator,20
2022-01-08T00:00:00Z,16:43:00,Saturday,Operations - Operator,10
2022-01-08T00:00:00Z,16:43:00,Saturday,Emergency Services,3
2022-01-08T00:00:00Z,16:47:00,Saturday,Mechanical,18
2022-01-08T00:00:00Z,17:10:00,Saturday,Operations - Operator,17
2022-01-08T00:00:00Z,17:15:00,Saturday,Security,12
2022-01-08T00:00:00Z,17:15:00,Saturday,Operations - Operator,30
2022-01-08T00:00:00Z,17:15:00,Saturday,Operations - Operator,10
2022-01-08T00:00:00Z,17:20:00,Saturday,Mechanical,15
2022-01-08T00:00:00Z,17:21:00,Saturday,Operations - Operator,9
2022-01-08T00:00:00Z,17:21:00,Saturday,Operations - Operator,12
2022-01-08T00:00:00Z,17:23:00,Saturday,Operations - Operator,20
2022-01-08T00:00:00Z,17:24:00,Saturday,Operations - Operator,9
2022-01-08T00:00:00Z,17:30:00,Saturday,General Delay,18
2022-01-08T00:00:00Z,17:30:00,Saturday,Operations - Operator,9
2022-01-08T00:00:00Z,17:33:00,Saturday,Operations - Operator,20
2022-01-08T00:00:00Z,17:37:00,Saturday,Operations - Operator,9
2022-01-08T00:00:00Z,17:38:00,Saturday,Security,3
2022-01-08T00:00:00Z,17:40:00,Saturday,Operations - Operator,30
2022-01-08T00:00:00Z,17:57:00,Saturday,Operations - Operator,23
2022-01-08T00:00:00Z,18:00:00,Saturday,Operations - Operator,9
2022-01-08T00:00:00Z,18:06:00,Saturday,Emergency Services,0
2022-01-08T00:00:00Z,18:14:00,Saturday,Operations - Operator,20
2022-01-08T00:00:00Z,18:15:00,Saturday,Operations - Operator,17
2022-01-08T00:00:00Z,18:18:00,Saturday,Operations - Operator,7
2022-01-08T00:00:00Z,18:24:00,Saturday,Operations - Operator,17
2022-01-08T00:00:00Z,18:25:00,Saturday,Security,4
2022-01-08T00:00:00Z,18:32:00,Saturday,Operations - Operator,17
2022-01-08T00:00:00Z,18:34:00,Saturday,Mechanical,8
2022-01-08T00:00:00Z,18:46:00,Saturday,Cleaning - Unsanitary,15
2022-01-08T00:00:00Z,18:51:00,Saturday,Operations - Operator,10
2022-01-08T00:00:00Z,18:57:00,Saturday,Operations - Operator,12
2022-01-08T00:00:00Z,19:03:00,Saturday,Mechanical,10
2022-01-08T00:00:00Z,19:06:00,Saturday,Operations - Operator,8
2022-01-08T00:00:00Z,19:07:00,Saturday,Mechanical,24
2022-01-08T00:00:00Z,19:14:00,Saturday,Operations - Operator,8
2022-01-08T00:00:00Z,19:29:00,Saturday,Operations - Operator,8
2022-01-08T00:00:00Z,19:33:00,Saturday,Operations - Operator,15
2022-01-08T00:00:00Z,19:49:00,Saturday,Operations - Operator,14
2022-01-08T00:00:00Z,19:57:00,Saturday,Security,9
2022-01-08T00:00:00Z,20:04:00,Saturday,Operations - Operator,10
2022-01-08T00:00:00Z,20:11:00,Saturday,Utilized Off Route,0
2022-01-08T00:00:00Z,20:18:00,Saturday,Operations - Operator,12
2022-01-08T00:00:00Z,20:20:00,Saturday,Utilized Off Route,15
2022-01-08T00:00:00Z,20:22:00,Saturday,Operations - Operator,8
2022-01-08T00:00:00Z,20:39:00,Saturday,Operations - Operator,9
2022-01-08T00:00:00Z,21:38:00,Saturday,Collision - TTC,4
2022-01-08T00:00:00Z,21:43:00,Saturday,Operations - Operator,10
2022-01-08T00:00:00Z,21:48:00,Saturday,Diversion,29
2022-01-08T00:00:00Z,22:30:00,Saturday,Operations - Operator,9
2022-01-08T00:00:00Z,22:30:00,Saturday,Operations - Operator,10
2022-01-08T00:00:00Z,23:01:00,Saturday,Diversion,49
2022-01-08T00:00:00Z,23:17:00,Saturday,Diversion,23
2022-01-08T00:00:00Z,23:27:00,Saturday,Cleaning - Unsanitary,10
2022-01-08T00:00:00Z,23:37:00,Saturday,Operations - Operator,24
2022-01-08T00:00:00Z,23:45:00,Saturday,Operations - Operator,10
2022-01-08T00:00:00Z,23:47:00,Saturday,Mechanical,10
2022-01-08T00:00:00Z,00:06:00,Saturday,Operations - Operator,13
2022-01-08T00:00:00Z,00:17:00,Saturday,Operations - Operator,3
2022-01-08T00:00:00Z,00:27:00,Saturday,General Delay,30
2022-01-08T00:00:00Z,00:42:00,Saturday,Collision - TTC,9
2022-01-08T00:00:00Z,00:44:00,Saturday,General Delay,61
2022-01-08T00:00:00Z,00:53:00,Saturday,Mechanical,10
2022-01-08T00:00:00Z,01:18:00,Saturday,Operations - Operator,15
2022-01-08T00:00:00Z,01:49:00,Saturday,Mechanical,4
2022-01-08T00:00:00Z,01:50:00,Saturday,Utilized Off Route,30
2022-01-08T00:00:00Z,01:52:00,Saturday,Operations - Operator,20
2022-01-08T00:00:00Z,01:53:00,Saturday,Mechanical,25
2022-01-09T00:00:00Z,02:05:00,Sunday,Mechanical,30
2022-01-09T00:00:00Z,02:35:00,Sunday,Operations - Operator,30
2022-01-09T00:00:00Z,02:45:00,Sunday,Operations - Operator,30
2022-01-09T00:00:00Z,03:02:00,Sunday,Security,3
2022-01-09T00:00:00Z,03:19:00,Sunday,Emergency Services,30
2022-01-09T00:00:00Z,04:01:00,Sunday,Mechanical,30
2022-01-09T00:00:00Z,05:12:00,Sunday,Emergency Services,20
2022-01-09T00:00:00Z,05:20:00,Sunday,Security,0
2022-01-09T00:00:00Z,05:43:00,Sunday,Emergency Services,0
2022-01-09T00:00:00Z,05:49:00,Sunday,Cleaning - Unsanitary,10
2022-01-09T00:00:00Z,06:06:00,Sunday,Operations - Operator,3
2022-01-09T00:00:00Z,06:55:00,Sunday,Operations - Operator,24
2022-01-09T00:00:00Z,07:01:00,Sunday,Vision,12
2022-01-09T00:00:00Z,07:08:00,Sunday,Operations - Operator,17
2022-01-09T00:00:00Z,07:14:00,Sunday,Mechanical,30
2022-01-09T00:00:00Z,07:19:00,Sunday,Vision,10
2022-01-09T00:00:00Z,07:21:00,Sunday,Operations - Operator,12
2022-01-09T00:00:00Z,07:50:00,Sunday,Utilized Off Route,6
2022-01-09T00:00:00Z,07:55:00,Sunday,Utilized Off Route,10
2022-01-09T00:00:00Z,07:55:00,Sunday,Utilized Off Route,30
2022-01-09T00:00:00Z,07:57:00,Sunday,Utilized Off Route,18
2022-01-09T00:00:00Z,08:01:00,Sunday,Operations - Operator,13
2022-01-09T00:00:00Z,08:05:00,Sunday,Diversion,50
2022-01-09T00:00:00Z,08:13:00,Sunday,Utilized Off Route,7
2022-01-09T00:00:00Z,08:22:00,Sunday,Operations - Operator,15
2022-01-09T00:00:00Z,09:01:00,Sunday,Utilized Off Route,6
2022-01-09T00:00:00Z,09:06:00,Sunday,Operations - Operator,7
2022-01-09T00:00:00Z,09:10:00,Sunday,Cleaning - Unsanitary,18
2022-01-09T00:00:00Z,09:12:00,Sunday,Operations - Operator,20
2022-01-09T00:00:00Z,09:50:00,Sunday,Operations - Operator,20
2022-01-09T00:00:00Z,10:30:00,Sunday,Mechanical,15
2022-01-09T00:00:00Z,10:50:00,Sunday,Mechanical,102
2022-01-09T00:00:00Z,11:03:00,Sunday,Operations - Operator,12
2022-01-09T00:00:00Z,11:37:00,Sunday,Operations - Operator,10
2022-01-09T00:00:00Z,11:58:00,Sunday,Collision - TTC,5
2022-01-09T00:00:00Z,11:58:00,Sunday,Mechanical,0
2022-01-09T00:00:00Z,12:26:00,Sunday,Diversion,68
2022-01-09T00:00:00Z,12:37:00,Sunday,Operations - Operator,18
2022-01-09T00:00:00Z,12:47:00,Sunday,Operations - Operator,17
2022-01-09T00:00:00Z,12:55:00,Sunday,Mechanical,46
2022-01-09T00:00:00Z,13:05:00,Sunday,Operations - Operator,18
2022-01-09T00:00:00Z,13:13:00,Sunday,Operations - Operator,10
2022-01-09T00:00:00Z,13:17:00,Sunday,Mechanical,20
2022-01-09T00:00:00Z,13:19:00,Sunday,Operations - Operator,9
2022-01-09T00:00:00Z,13:43:00,Sunday,Operations - Operator,10
2022-01-09T00:00:00Z,14:02:00,Sunday,Security,20
2022-01-09T00:00:00Z,14:06:00,Sunday,Utilized Off Route,7
2022-01-09T00:00:00Z,14:07:00,Sunday,Utilized Off Route,10
2022-01-09T00:00:00Z,14:08:00,Sunday,Utilized Off Route,7
2022-01-09T00:00:00Z,14:08:00,Sunday,Operations - Operator,19
2022-01-09T00:00:00Z,14:11:00,Sunday,Utilized Off Route,8
2022-01-09T00:00:00Z,14:13:00,Sunday,Utilized Off Route,8
2022-01-09T00:00:00Z,14:18:00,Sunday,Utilized Off Route,25
2022-01-09T00:00:00Z,14:25:00,Sunday,Utilized Off Route,9
2022-01-09T00:00:00Z,14:26:00,Sunday,Utilized Off Route,18
2022-01-09T00:00:00Z,14:41:00,Sunday,Diversion,57
2022-01-09T00:00:00Z,14:59:00,Sunday,Operations - Operator,20
2022-01-09T00:00:00Z,15:13:00,Sunday,Utilized Off Route,10
2022-01-09T00:00:00Z,15:26:00,Sunday,Utilized Off Route,18
2022-01-09T00:00:00Z,15:34:00,Sunday,Mechanical,4
2022-01-09T00:00:00Z,15:39:00,Sunday,Mechanical,9
2022-01-09T00:00:00Z,15:48:00,Sunday,General Delay,8
2022-01-09T00:00:00Z,15:55:00,Sunday,Collision - TTC,5
2022-01-09T00:00:00Z,16:24:00,Sunday,Security,6
2022-01-09T00:00:00Z,16:25:00,Sunday,Mechanical,11
2022-01-09T00:00:00Z,16:38:00,Sunday,Collision - TTC,4
2022-01-09T00:00:00Z,16:45:00,Sunday,Mechanical,10
2022-01-09T00:00:00Z,17:00:00,Sunday,Held By,5
2022-01-09T00:00:00Z,17:14:00,Sunday,Operations - Operator,9
2022-01-09T00:00:00Z,17:16:00,Sunday,Diversion,19
2022-01-09T00:00:00Z,17:26:00,Sunday,Operations - Operator,30
2022-01-09T00:00:00Z,17:35:00,Sunday,Mechanical,30
2022-01-09T00:00:00Z,18:17:00,Sunday,Operations - Operator,23
2022-01-09T00:00:00Z,18:27:00,Sunday,Investigation,20
2022-01-09T00:00:00Z,18:40:00,Sunday,Operations - Operator,8
2022-01-09T00:00:00Z,19:16:00,Sunday,Mechanical,10
2022-01-09T00:00:00Z,19:55:00,Sunday,Security,16
2022-01-09T00:00:00Z,20:11:00,Sunday,Operations - Operator,20
2022-01-09T00:00:00Z,20:30:00,Sunday,Mechanical,7
2022-01-09T00:00:00Z,21:07:00,Sunday,Operations - Operator,10
2022-01-09T00:00:00Z,21:38:00,Sunday,Security,13
2022-01-09T00:00:00Z,21:41:00,Sunday,Utilized Off Route,10
2022-01-09T00:00:00Z,21:46:00,Sunday,Vision,23
2022-01-09T00:00:00Z,21:55:00,Sunday,Operations - Operator,11
2022-01-09T00:00:00Z,21:58:00,Sunday,Collision - TTC,0
2022-01-09T00:00:00Z,22:24:00,Sunday,Operations - Operator,10
2022-01-09T00:00:00Z,22:25:00,Sunday,Mechanical,7
2022-01-09T00:00:00Z,22:59:00,Sunday,Operations - Operator,17
2022-01-09T00:00:00Z,23:10:00,Sunday,Emergency Services,20
2022-01-09T00:00:00Z,23:37:00,Sunday,Mechanical,10
2022-01-09T00:00:00Z,23:38:00,Sunday,Mechanical,20
2022-01-09T00:00:00Z,23:43:00,Sunday,Operations - Operator,10
2022-01-09T00:00:00Z,23:57:00,Sunday,Mechanical,30
2022-01-09T00:00:00Z,00:27:00,Sunday,Mechanical,9
2022-01-09T00:00:00Z,01:04:00,Sunday,Operations - Operator,9
2022-01-09T00:00:00Z,01:41:00,Sunday,Operations - Operator,30
2022-01-09T00:00:00Z,01:45:00,Sunday,Operations - Operator,30
2022-01-10T00:00:00Z,02:05:00,Monday,Security,0
2022-01-10T00:00:00Z,02:26:00,Monday,Operations - Operator,30
2022-01-10T00:00:00Z,02:31:00,Monday,Security,0
2022-01-10T00:00:00Z,03:07:00,Monday,Security,30
2022-01-10T00:00:00Z,03:21:00,Monday,Security,15
2022-01-10T00:00:00Z,04:20:00,Monday,Mechanical,30
2022-01-10T00:00:00Z,04:26:00,Monday,Operations - Operator,35
2022-01-10T00:00:00Z,04:40:00,Monday,Operations - Operator,24
2022-01-10T00:00:00Z,04:42:00,Monday,Operations - Operator,25
2022-01-10T00:00:00Z,04:42:00,Monday,Operations - Operator,28
2022-01-10T00:00:00Z,04:52:00,Monday,Operations - Operator,28
2022-01-10T00:00:00Z,05:07:00,Monday,Operations - Operator,17
2022-01-10T00:00:00Z,05:11:00,Monday,Operations - Operator,12
2022-01-10T00:00:00Z,05:12:00,Monday,Operations - Operator,43
2022-01-10T00:00:00Z,05:13:00,Monday,Operations - Operator,20
2022-01-10T00:00:00Z,05:17:00,Monday,Operations - Operator,12
2022-01-10T00:00:00Z,05:23:00,Monday,Mechanical,13
2022-01-10T00:00:00Z,05:26:00,Monday,Operations - Operator,26
2022-01-10T00:00:00Z,05:36:00,Monday,Operations - Operator,9
2022-01-10T00:00:00Z,05:37:00,Monday,Operations - Operator,10
2022-01-10T00:00:00Z,05:49:00,Monday,Vision,30
2022-01-10T00:00:00Z,05:50:00,Monday,Security,0
2022-01-10T00:00:00Z,05:50:00,Monday,Operations - Operator,12
2022-01-10T00:00:00Z,05:56:00,Monday,Mechanical,20
2022-01-10T00:00:00Z,05:57:00,Monday,Operations - Operator,7
2022-01-10T00:00:00Z,05:58:00,Monday,Operations - Operator,8
2022-01-10T00:00:00Z,05:58:00,Monday,Operations - Operator,6
2022-01-10T00:00:00Z,06:04:00,Monday,Operations - Operator,6
2022-01-10T00:00:00Z,06:05:00,Monday,Mechanical,12
2022-01-10T00:00:00Z,06:07:00,Monday,Operations - Operator,13
2022-01-10T00:00:00Z,06:07:00,Monday,Operations - Operator,10
2022-01-10T00:00:00Z,06:12:00,Monday,Operations - Operator,12
2022-01-10T00:00:00Z,06:14:00,Monday,Operations - Operator,15
2022-01-10T00:00:00Z,06:14:00,Monday,Operations - Operator,15
2022-01-10T00:00:00Z,06:17:00,Monday,Operations - Operator,15
2022-01-10T00:00:00Z,06:32:00,Monday,Mechanical,8
2022-01-10T00:00:00Z,06:35:00,Monday,Mechanical,9
2022-01-10T00:00:00Z,06:50:00,Monday,Security,21
2022-01-10T00:00:00Z,06:50:00,Monday,Mechanical,30
2022-01-10T00:00:00Z,07:05:00,Monday,Security,12
2022-01-10T00:00:00Z,07:15:00,Monday,Operations - Operator,7
2022-01-10T00:00:00Z,07:32:00,Monday,Cleaning - Unsanitary,9
2022-01-10T00:00:00Z,07:39:00,Monday,Operations - Operator,10
2022-01-10T00:00:00Z,07:46:00,Monday,Collision - TTC,10
2022-01-10T00:00:00Z,07:49:00,Monday,Mechanical,7
2022-01-10T00:00:00Z,07:50:00,Monday,Emergency Services,15
2022-01-10T00:00:00Z,07:50:00,Monday,Mechanical,5
2022-01-10T00:00:00Z,08:05:00,Monday,Mechanical,10
2022-01-10T00:00:00Z,08:09:00,Monday,Mechanical,7
2022-01-10T00:00:00Z,08:12:00,Monday,Mechanical,7
2022-01-10T00:00:00Z,08:13:00,Monday,Mechanical,20
2022-01-10T00:00:00Z,08:20:00,Monday,Operations - Operator,10
2022-01-10T00:00:00Z,08:25:00,Monday,Collision - TTC,10
2022-01-10T00:00:00Z,09:04:00,Monday,Operations - Operator,19
2022-01-10T00:00:00Z,09:04:00,Monday,Mechanical,30
2022-01-10T00:00:00Z,09:07:00,Monday,Operations - Operator,11
2022-01-10T00:00:00Z,09:18:00,Monday,Operations - Operator,10
2022-01-10T00:00:00Z,09:24:00,Monday,Operations - Operator,20
2022-01-10T00:00:00Z,09:31:00,Monday,Mechanical,15
2022-01-10T00:00:00Z,09:51:00,Monday,Operations - Operator,10
2022-01-10T00:00:00Z,09:53:00,Monday,Collision - TTC,19
2022-01-10T00:00:00Z,09:55:00,Monday,Emergency Services,8
2022-01-10T00:00:00Z,10:10:00,Monday,Mechanical,11
2022-01-10T00:00:00Z,10:15:00,Monday,Mechanical,8
2022-01-10T00:00:00Z,10:24:00,Monday,Operations - Operator,17
2022-01-10T00:00:00Z,10:33:00,Monday,Mechanical,9
2022-01-10T00:00:00Z,10:37:00,Monday,Mechanical,8
2022-01-10T00:00:00Z,10:40:00,Monday,Mechanical,15
2022-01-10T00:00:00Z,10:46:00,Monday,Mechanical,16
2022-01-10T00:00:00Z,10:47:00,Monday,Operations - Operator,10
2022-01-10T00:00:00Z,10:53:00,Monday,Operations - Operator,24
2022-01-10T00:00:00Z,11:04:00,Monday,Mechanical,14
2022-01-10T00:00:00Z,11:16:00,Monday,Diversion,30
2022-01-10T00:00:00Z,11:26:00,Monday,Collision - TTC,5
2022-01-10T00:00:00Z,11:31:00,Monday,Operations - Operator,13
2022-01-10T00:00:00Z,11:38:00,Monday,Mechanical,8
2022-01-10T00:00:00Z,11:43:00,Monday,Mechanical,5
2022-01-10T00:00:00Z,12:00:00,Monday,Operations - Operator,10
2022-01-10T00:00:00Z,12:06:00,Monday,Mechanical,9
2022-01-10T00:00:00Z,12:10:00,Monday,Operations - Operator,10
2022-01-10T00:00:00Z,12:10:00,Monday,Operations - Operator,10
2022-01-10T00:00:00Z,12:21:00,Monday,Operations - Operator,13
2022-01-10T00:00:00Z,12:30:00,Monday,Operations - Operator,5
2022-01-10T00:00:00Z,12:35:00,Monday,Collision - TTC,13
2022-01-10T00:00:00Z,12:36:00,Monday,Operations - Operator,14
2022-01-10T00:00:00Z,12:44:00,Monday,Operations - Operator,12
2022-01-10T00:00:00Z,12:46:00,Monday,Operations - Operator,11
2022-01-10T00:00:00Z,12:50:00,Monday,Emergency Services,0
2022-01-10T00:00:00Z,13:00:00,Monday,Mechanical,7
2022-01-10T00:00:00Z,13:11:00,Monday,Security,5
2022-01-10T00:00:00Z,13:12:00,Monday,Operations - Operator,20
2022-01-10T00:00:00Z,13:13:00,Monday,Operations - Operator,19
2022-01-10T00:00:00Z,13:15:00,Monday,Security,15
2022-01-10T00:00:00Z,13:17:00,Monday,Utilized Off Route,7
2022-01-10T00:00:00Z,13:19:00,Monday,Operations - Operator,11
2022-01-10T00:00:00Z,13:22:00,Monday,Emergency Services,11
2022-01-10T00:00:00Z,13:22:00,Monday,Operations - Operator,20
2022-01-10T00:00:00Z,13:23:00,Monday,Security,25
2022-01-10T00:00:00Z,13:23:00,Monday,Emergency Services,0
2022-01-10T00:00:00Z,13:24:00,Monday,Utilized Off Route,7
2022-01-10T00:00:00Z,13:27:00,Monday,Utilized Off Route,24
2022-01-10T00:00:00Z,13:29:00,Monday,Mechanical,15
2022-01-10T00:00:00Z,13:30:00,Monday,Operations - Operator,10
2022-01-10T00:00:00Z,13:30:00,Monday,Operations - Operator,9
2022-01-10T00:00:00Z,13:38:00,Monday,Operations - Operator,10
2022-01-10T00:00:00Z,13:38:00,Monday,Security,15
2022-01-10T00:00:00Z,13:51:00,Monday,Security,12
2022-01-10T00:00:00Z,13:53:00,Monday,Operations - Operator,9
2022-01-10T00:00:00Z,13:54:00,Monday,Operations - Operator,8
2022-01-10T00:00:00Z,13:58:00,Monday,Utilized Off Route,24
2022-01-10T00:00:00Z,14:09:00,Monday,Operations - Operator,12
2022-01-10T00:00:00Z,14:10:00,Monday,Mechanical,10
2022-01-10T00:00:00Z,14:21:00,Monday,Mechanical,20
2022-01-10T00:00:00Z,14:28:00,Monday,Operations - Operator,16
2022-01-10T00:00:00Z,14:40:00,Monday,Vision,5
2022-01-10T00:00:00Z,14:42:00,Monday,Mechanical,8
2022-01-10T00:00:00Z,14:45:00,Monday,Operations - Operator,5
2022-01-10T00:00:00Z,14:49:00,Monday,Mechanical,10
2022-01-10T00:00:00Z,14:51:00,Monday,Operations - Operator,30
2022-01-10T00:00:00Z,15:00:00,Monday,Operations - Operator,3
2022-01-10T00:00:00Z,15:02:00,Monday,Mechanical,12
2022-01-10T00:00:00Z,15:03:00,Monday,Operations - Operator,12
2022-01-10T00:00:00Z,15:03:00,Monday,Operations - Operator,10
2022-01-10T00:00:00Z,15:03:00,Monday,Operations - Operator,10
2022-01-10T00:00:00Z,15:06:00,Monday,Operations - Operator,10
2022-01-10T00:00:00Z,15:07:00,Monday,Operations - Operator,7
2022-01-10T00:00:00Z,15:11:00,Monday,Operations - Operator,11
2022-01-10T00:00:00Z,15:13:00,Monday,Operations - Operator,7
2022-01-10T00:00:00Z,15:15:00,Monday,Operations - Operator,14
2022-01-10T00:00:00Z,15:19:00,Monday,Operations - Operator,8
2022-01-10T00:00:00Z,15:22:00,Monday,Investigation,8
2022-01-10T00:00:00Z,15:22:00,Monday,Operations - Operator,14
2022-01-10T00:00:00Z,15:26:00,Monday,Collision - TTC,9
2022-01-10T00:00:00Z,15:26:00,Monday,Emergency Services,12
2022-01-10T00:00:00Z,15:28:00,Monday,Emergency Services,10
2022-01-10T00:00:00Z,15:28:00,Monday,Operations - Operator,14
2022-01-10T00:00:00Z,15:29:00,Monday,Operations - Operator,15
2022-01-10T00:00:00Z,15:29:00,Monday,Operations - Operator,15
2022-01-10T00:00:00Z,15:31:00,Monday,Operations - Operator,5
2022-01-10T00:00:00Z,15:31:00,Monday,Operations - Operator,5
2022-01-10T00:00:00Z,15:35:00,Monday,Operations - Operator,28
2022-01-10T00:00:00Z,15:40:00,Monday,Operations - Operator,10
2022-01-10T00:00:00Z,15:46:00,Monday,Operations - Operator,11
2022-01-10T00:00:00Z,15:53:00,Monday,Operations - Operator,14
2022-01-10T00:00:00Z,15:54:00,Monday,Operations - Operator,6
2022-01-10T00:00:00Z,16:03:00,Monday,Collision - TTC,12
2022-01-10T00:00:00Z,16:07:00,Monday,Mechanical,13
2022-01-10T00:00:00Z,16:11:00,Monday,Operations - Operator,10
2022-01-10T00:00:00Z,16:12:00,Monday,Mechanical,12
2022-01-10T00:00:00Z,16:14:00,Monday,Operations - Operator,9
2022-01-10T00:00:00Z,16:22:00,Monday,Operations - Operator,21
2022-01-10T00:00:00Z,16:40:00,Monday,Operations - Operator,10
2022-01-10T00:00:00Z,16:45:00,Monday,Operations - Operator,10
2022-01-10T00:00:00Z,17:02:00,Monday,Operations - Operator,17
2022-01-10T00:00:00Z,17:02:00,Monday,Emergency Services,7
2022-01-10T00:00:00Z,17:08:00,Monday,Mechanical,10
2022-01-10T00:00:00Z,17:10:00,Monday,Mechanical,6
2022-01-10T00:00:00Z,17:12:00,Monday,Operations - Operator,16
2022-01-10T00:00:00Z,17:15:00,Monday,Emergency Services,9
2022-01-10T00:00:00Z,17:19:00,Monday,Operations - Operator,6
2022-01-10T00:00:00Z,17:21:00,Monday,Operations - Operator,12
2022-01-10T00:00:00Z,17:25:00,Monday,Operations - Operator,11
2022-01-10T00:00:00Z,17:30:00,Monday,Operations - Operator,30
2022-01-10T00:00:00Z,17:31:00,Monday,Mechanical,6
2022-01-10T00:00:00Z,17:38:00,Monday,Security,9
2022-01-10T00:00:00Z,17:40:00,Monday,Mechanical,12
2022-01-10T00:00:00Z,17:45:00,Monday,Mechanical,20
2022-01-10T00:00:00Z,17:48:00,Monday,Operations - Operator,18
2022-01-10T00:00:00Z,17:49:00,Monday,Mechanical,4
2022-01-10T00:00:00Z,17:50:00,Monday,Mechanical,18
2022-01-10T00:00:00Z,17:51:00,Monday,Operations - Operator,8
2022-01-10T00:00:00Z,17:56:00,Monday,Mechanical,13
2022-01-10T00:00:00Z,17:58:00,Monday,Collision - TTC,13
2022-01-10T00:00:00Z,17:58:00,Monday,Operations - Operator,16
2022-01-10T00:00:00Z,18:04:00,Monday,Operations - Operator,7
2022-01-10T00:00:00Z,18:04:00,Monday,Mechanical,8
2022-01-10T00:00:00Z,18:18:00,Monday,Operations - Operator,8
2022-01-10T00:00:00Z,18:18:00,Monday,Operations - Operator,17
2022-01-10T00:00:00Z,18:22:00,Monday,Operations - Operator,8
